article_id‰full_name‰gender
7ebc31144c49569456acc9c8a8f04a5b‰Annemieke Milks‰female
7ebc31144c49569456acc9c8a8f04a5b‰Matt Pope‰male
f7effaed9e43fca2c6c7f8e2a3b9c124‰Juanra Bonet‰unknown
885ac7f5b037faf4b73000c784e15862‰Mohamed Khalaf‰male
885ac7f5b037faf4b73000c784e15862‰Donald O Castell‰male
58c8d27ec371a19409a2867a493e4404‰Carlos Fraile‰male
d96f06803ba8790002d8d87c5910211e‰Carlota Pérez-Reverte‰female
d96f06803ba8790002d8d87c5910211e‰Agustín Rodríguez González‰male
d96f06803ba8790002d8d87c5910211e‰Ignacio González‰male
d96f06803ba8790002d8d87c5910211e‰Hugo O’Donnell‰male
11e7eaec21969e6e7aceefb850d65899‰Javier Juste‰male
76c2d92ed6e91993cba3740e0a52235e‰Rafael Moneo‰male
76c2d92ed6e91993cba3740e0a52235e‰Eugenio Aguinaga‰male
90012e0aca7f7a1dcecb9cb624989eca‰Wellcome Sanger‰unknown
deccd504d8f1e5f577ee5d50f44ac7fc‰Hal Whitehead‰male
2a247672bc183b834dc7ca9f9434b6ca‰Jacob Lulewicz‰male
4293c52c17459a51e94525c42e0af731‰Pedro Aznar‰male
30580099672b08be9e9bb8b89ab20a0f‰Ted Henken‰male
3f5a777ef90c49338dcd1d169b04ffca‰Victoriano Mulero Méndez‰male
c3c9f1adbeb302911d741dcf3f8944ad‰Berta Ocaña‰female
ce85a7830815cfbdda4669d3d8721f8c‰Isaac Peral‰male
ca6df6bbf2ddb155e785564a1353b72a‰Shaochen Chen‰unknown
5213f0a6804c4beacf3b4909bc5b55c5‰Carmelo Mesa-Lago‰male
a341c7ebafc35f109b5ccf939cb4ae56‰Antonio Carnicero‰male
a341c7ebafc35f109b5ccf939cb4ae56‰Manuela Mena‰female
00fe2fbe9a673ac74bc874818d8229d0‰Sergi Sol‰male
fd23d2fab602af5512fc266072e5c271‰Eusebio Güell‰male
a55e6de8931c73eaeda87b6cd8d88088‰Francisco Sosa Wagner‰male
462d79f3fa17d73454a2e4b9a4837dda‰María Amaro‰female
eb190ac4da5dcbaa83ad6864311ce12d‰Adrian New‰male
f851053c377d2cbef290f78a608e5f95‰Ted Haigh‰male
546d81cc469d35a4442e8ead2f29d6ee‰Matemática Aplicada«El juego‰unknown
546d81cc469d35a4442e8ead2f29d6ee‰Martin Gadner‰male
546d81cc469d35a4442e8ead2f29d6ee‰Fernando Blasco‰male
546d81cc469d35a4442e8ead2f29d6ee‰Luca Pacioli‰male
b4439282bf0c4e83404f2f001cdfb081‰Valentín Sainz-Rozas‰male
e165793105644d8fc7272e7f46cfa003‰Mariano Barbacid‰male
97936133379fe64dbce9769b91a61c15‰Antonio González Martín‰male
3270f7994fb73635efc61b6d7ba3df41‰Jorge del Palacio‰male
38849b8d5276d7e0de27a6aca1572894‰Arnold Kriegstein‰male
c7557a5df9e69efbcde43cdafb215ede‰Diller Scofidio + Renfro‰unknown
bc1dbfbccf82be5ac0e8db8718327849‰Víctor Lapuente‰male
7f87fe5f730a357dccbaa32eae05094c‰Saray Durán-Sanchón‰andy
7f87fe5f730a357dccbaa32eae05094c‰Meritxell Gironella‰unknown
e02d685571d99ba3f0a60c5a0244bc8f‰De Pedro‰andy
77f9cc15470134021c117d8c06aa6c58‰Dina Bousselham‰female
3b1cae78628f68ed5555d44bd4f17778‰Víctor Martín-Pozuelo‰male
425f1a61d2f76140e801339291214882‰Alex Wyatt‰male
eba51fdbcaa232402d094826f39b8719‰Anna Deluca‰female
e8b8858e517740f058df14fd7623e2f7‰Da Vinci‰andy
5a06b5cafdfcc02a50034b32d7308349‰Daniel José Carrasco de Jaime‰male
196f74fb27808170591211e70e439850‰Javier Álvarez Souto‰male
196f74fb27808170591211e70e439850‰Modesto Escobar‰male
196f74fb27808170591211e70e439850‰María Ángeles Cea D'Ancona‰female
196f74fb27808170591211e70e439850‰Sociólogos de la Comunidad de Madrid‰unknown
196f74fb27808170591211e70e439850‰Lorenzo Navarrete‰male
196f74fb27808170591211e70e439850‰José Manuel Pavía‰male
196f74fb27808170591211e70e439850‰Manuel Trujillo‰male
e54d0abc35a5d95bcf3db2edd3a3d8de‰El Chicle‰female
bf73a3989c1f3541a7821a0563ecf5b8‰Raúl Bravo‰male
bf73a3989c1f3541a7821a0563ecf5b8‰Borja Fernández‰male
7595d7b69d3c7907e18aa462acbe7f08‰Bjarke Ingels‰male
c3f11dc6d32bc9abc4bd01c34a91c3be‰Paco Torreblanca‰male
43e2008b4ba274d9a491cec71d44f9f4‰Eugène Viollet-le-Duc‰male
02658d3a739b3ca2853d1cc725247515‰Javier Monzón‰male
4a87ea558d4b2f4f7de3db2ddd3b0874‰Javier López‰male
ec10c5cf46496d2ae1ebb0801a97de53‰Dan Fellman‰male
195280c748d0726c214d7b45d9478bc4‰Antonio Rubio‰male
195280c748d0726c214d7b45d9478bc4‰Francisco Rosell‰male
195280c748d0726c214d7b45d9478bc4‰Marianela Balbi‰female
195280c748d0726c214d7b45d9478bc4‰Máster de Periodismo de Investigación‰unknown
50cd6be291aeb1c70337d5aae1980d77‰LaudaSi los ingenieros‰unknown
f513d0f1a53ec572e1e23829021168ae‰Juan Valentín‰male
47262fa5dd3dce3c8ff86639c6d21581‰Jorge Morales de Labra‰male
d5bac556a75d86f20326a03a470ddb5f‰S García Dauder‰unknown
d5bac556a75d86f20326a03a470ddb5f‰Ruiz Cantero‰unknown
d5bac556a75d86f20326a03a470ddb5f‰Eulalia Pérez Sedeño‰female
d5bac556a75d86f20326a03a470ddb5f‰María Teresa Ruiz‰female
d5bac556a75d86f20326a03a470ddb5f‰Sara Menéndez Espina‰female
f0cb54963547186377e181bba96db22f‰Laurence Thieux‰female
e075fe94f72b60e6ef7bb8ba4773e9ac‰Kyler Boone‰male
4b80e497e40b9512ac99adca4acf40d6‰Pérez de los Cobos‰unknown
0a98ae237b14acecd3cb76ed23899077‰Paul Sutter‰male
0e75093bd2e001d4b46c489371f85750‰Elsa Viegas‰female
edd196ee220fd230d2715d65362541e7‰Manuel Lagares‰male
73fcb974eb4ed93bc901256f92e26f88‰Miguel Ángel Martínez‰male
d8eb494c61c89c246d1609fc0ae95533‰Mischka Capriles‰unknown
9e2db352e7dbcb31c1d63a97208bf5a5‰Mark Cerny‰male
de7a3144d291bc11f4c470cf2e7346d2‰Brandon Larsen‰male
22ab2845a78a2ea97c1dec0a2a9c4d72‰María Cubel‰female
4a1b9157908a4050e77eafb063b0885b‰Eguzkiñe De Miguel‰unknown
8d8c879d6dc68f4015c529364e25e206‰Lao Rongzhi‰andy
4d89d0d9cbfcbb58198753d3d1b1afa2‰Francisco de Quevedo‰male
440e3f4451fe89cbe0b048356ad3c2b2‰Ronald Inglehart‰male
553bec7003dc21ba6741a4c4aae6755e‰Infancia Libre‰unknown
7500a2b566c2b5184209622ea71dc047‰Óscar Mayo‰male
7500a2b566c2b5184209622ea71dc047‰Elisa Álvarez Martín‰female
6ffff4467e0704f2e347bc1c20895520‰Félix Ovejero‰male
3fe1e4db6b19f887ea77cc57463fa5fb‰Valentín Ferrero‰male
3fe1e4db6b19f887ea77cc57463fa5fb‰Los Lobos‰unknown
9a570f8deeb3e6a188bd3fb6e0b4dedb‰Alan Stern‰male
ed5c126edc96ac520d6c6f88336dc575‰Abenza Rojo‰unknown
1a925e4f9681217bb7ef459763488243‰Diego Gutiérrez‰male
1a925e4f9681217bb7ef459763488243‰Andreas Velten‰male
d2d981d487e58cbc528e543dbe42fb22‰Rodrigo Echenique‰male
d2d981d487e58cbc528e543dbe42fb22‰Santander España‰unknown
feeab6b18e3579d208a5bdbb37c6d067‰Panos Tsakloglou‰male
66661f2b011c1cd6ffca63fc68ead620‰José Luis Villacañas‰male
66661f2b011c1cd6ffca63fc68ead620‰Juan Rodríguez Teruel‰male
4da5b7a2e448e50d9e25ac16bcde28e8‰Rob Dunn‰male
3e47413fc461ab6e13690271cf21df1f‰Dave Harris-‰male
960f476c1f95ff1a2d07c80173462953‰John Sedivy‰male
6b5abc0ee75fe4f1c7600a83d7a5f683‰Enrique Jerez‰male
a6f03933e0c3659c98881a3a54f2218c‰Máximo Vento‰unknown
a6f03933e0c3659c98881a3a54f2218c‰Vicent Yusà‰male
dd5c58c9919bfab753b60f2711736805‰Lee Seung-hyun‰male
3e855a689bf5c193bcccf1d5adf197bb‰Mariana ElianoEl artículo de Conte-Grand‰female
3e855a689bf5c193bcccf1d5adf197bb‰Stephen Hawking‰male
7edee057e53a51e47554a2d7b05fae53‰Vicente Fuentes‰male
0b00953af7884f4201e0048cb1d78f59‰Fernando Porras-Isla‰male
0b00953af7884f4201e0048cb1d78f59‰Jesús Leal‰male
0b00953af7884f4201e0048cb1d78f59‰Príncipe Pío‰unknown
0b00953af7884f4201e0048cb1d78f59‰Francis TsangSe‰male
0b00953af7884f4201e0048cb1d78f59‰Sergio Martínez‰male
1bc7426c74a1f70bf92052c7fce6759a‰Àngel Cuadras‰male
82f85b7b9c4239f744c5787d267a20c5‰Jerry Beck‰male
a3869a026e1004f79f3a56b4e1f80cc9‰Akiko Iwasaki‰female
465107789c24f26d3b5628b086d89cad‰Augusto G Zapico‰male
f17002078175985b854fb358ffa7aa9d‰Francesco Sabatini‰male
e1d8aed917055463770a7a991a4fb615‰Clara Fleiz‰female
70c1bc4f3648d21f4b6d326d37b34d93‰Mercè Durfort‰unknown
70c1bc4f3648d21f4b6d326d37b34d93‰Biología Celular‰unknown
9655c8862e06de32d73674f27890c102‰Beatriz Robles‰female
250e8155792cba9ddc3e1119bcfc8427‰Frances McDormand‰female
250e8155792cba9ddc3e1119bcfc8427‰Stacy L Smith‰female
f239c2f5e477762c58a479e64c988a62‰Sandra León‰female
f239c2f5e477762c58a479e64c988a62‰Talento Sénior‰unknown
f239c2f5e477762c58a479e64c988a62‰Javier Astudillo‰male
d4ae8487f25464b98bbe45bfea4d2b3c‰Sexto Piso‰unknown
b5304598dc7c97bbb7b4c99300f7b5e6‰Juliana Perpén‰female
2b9a7273aa8bcb396e70741ae3649e2a‰Francisco Ferrándiz‰male
2b9a7273aa8bcb396e70741ae3649e2a‰José Luis Rodríguez Zapatero‰male
cfb5ffe7a45b3fa191fd49cd85a49946‰Joan Subirats‰female
a30dbc28d57c856906d1b4ff8d747316‰Javier Herrero‰male
d694f0e9878c570df8d43dc768ffbc14‰Paloma Aguilar Fernández‰female
520eda98ad475fb277394a303ee57bc9‰Zakiyoulahi Sow‰unknown
520eda98ad475fb277394a303ee57bc9‰Arnaud Uwimana‰male
20260c7344f8db8fb09fb807042269f2‰Nathan WardEl‰male
20260c7344f8db8fb09fb807042269f2‰Dashiell Hammett‰unknown
c9d67b1c30cc527673b3984e1d7285b4‰Coplef Madrid‰unknown
de7ca780675b1db5260c02ffa685b329‰Competencia Joaquín Almunia‰unknown
00c7d05962fb057338bc3fba54b0c6d4‰Hossein Raghfar‰male
549bade03c266ce6b3e7c377f09f5e82‰Fernando Sánchez Rodríguez‰male
c6359ad51fe27af4d88ab982f756a5e2‰Margot Finn‰female
92ee88a5cb80250de6a09a15915e6264‰Patricia del Pozo‰female
c513414ee4eb3d5e2401669cd2b6fe6c‰Mary Shelley‰female
6f9ef5fdd0216c2b55072a8e848ffaf1‰Óscar Ferrani‰male
fd1f315c2152a7cb89ff9e680bfd9256‰Chris Stringer‰male
fd1f315c2152a7cb89ff9e680bfd9256‰Amélie Vialet‰female
46fe31e11817a9a69804de3b74229a80‰George W Bush‰male
46fe31e11817a9a69804de3b74229a80‰Al Gore‰male
9edbba20450f11916687150a079fafd3‰Carlos Santana‰male
7d505355806930a684faeb93e8931b91‰Olson Kundig‰unknown
7d505355806930a684faeb93e8931b91‰Antti Lovag‰male
7d505355806930a684faeb93e8931b91‰Pallais Bulles‰unknown
7d505355806930a684faeb93e8931b91‰Mies van der Rohe‰male
7e17e8a57610c53a2c25e2bb2cb9d797‰Kawkab Ali‰unknown
793b970f589647b09d7303a023674227‰Steve Bender‰male
09c3767b08668723077c1bb3b287cb97‰Verne May Gómez‰male
75eccec813e08005c74823c01e0b07a7‰Cristina Ares‰female
12aa1b15851ae2a34f9f8c90f4371a35‰NACHO SÁNCHEZLa‰male
212406bc5c32e216e30fd6fdce898316‰Pilar Campins‰female
212406bc5c32e216e30fd6fdce898316‰Ivana Gasulla‰female
212406bc5c32e216e30fd6fdce898316‰Consolidator Grant‰unknown
212406bc5c32e216e30fd6fdce898316‰Juan Antonio Aguilar‰male
212406bc5c32e216e30fd6fdce898316‰Isidro Aguillo‰male
212406bc5c32e216e30fd6fdce898316‰Henk Bolink‰male
212406bc5c32e216e30fd6fdce898316‰José Arnáez‰male
212406bc5c32e216e30fd6fdce898316‰Fernando Maestre‰male
818ea82f226302e22465364500bd3eba‰Nuria Ballesteros González‰female
818ea82f226302e22465364500bd3eba‰María José Lladó Sánchez‰female
818ea82f226302e22465364500bd3eba‰Daniella Blaya‰female
26c5c6af2255b09b89a5c040da258c9b‰Eduardo Abad‰male
c4a86f2e2a44decbc1311edbd77ea852‰Carles RivasLa comunidad‰male
c4a86f2e2a44decbc1311edbd77ea852‰Maribel Loranca‰female
cbabd06c2cf7d6b1996ad88b8e45878b‰Arthur C Brooks‰male
707281ce91fe36aaadc6a80b41fa2ff4‰Lidia Arroyo‰female
e048c7a365cacd808828e207c093d5fb‰Carlo Frabetti‰male
edfc4790ac1476f3b1d9e5714b28f113‰Hidra de Lerna‰unknown
edfc4790ac1476f3b1d9e5714b28f113‰Juan Diego QuesadaLa‰male
19c01354fb820ef37e53385f5268b564‰Rafael Lahoz-Beltra‰male
aaa9f6b2d7a331c870212b2a35f66524‰Leonel Manzano Sosa‰male
5a13d60245131a7d5d102c5bfab13951‰Cristina Monge de Ecodes‰female
5a13d60245131a7d5d102c5bfab13951‰Mykado Media‰unknown
5a13d60245131a7d5d102c5bfab13951‰Alicia Tórrego‰female
5a13d60245131a7d5d102c5bfab13951‰Álvaro Rodríguez‰male
5a13d60245131a7d5d102c5bfab13951‰Mercedes Martín‰female
5a13d60245131a7d5d102c5bfab13951‰Carmen Domínguez‰female
5a13d60245131a7d5d102c5bfab13951‰Antonio Lucio‰male
5a13d60245131a7d5d102c5bfab13951‰Luis Jiménez Herrero‰male
5a13d60245131a7d5d102c5bfab13951‰Sergio de Otto‰male
587eec593068c3ea1344ff7eb3dda3de‰Amit Singhal‰male
7824941a1def625f195b3304f57c3c09‰Xi Xiping‰andy
7824941a1def625f195b3304f57c3c09‰Laurence Tubiana‰female
f22adcccd0161394ffd827ac7fc7e060‰Javier García Guinea‰male
d44e3ae09534a7072e95e5ebb53e29da‰Raül Hurtado‰male
15128709974cc94be8c7353b59551ba5‰MARTÍNGerente de la‰unknown
15128709974cc94be8c7353b59551ba5‰María Renilla‰female
2cbe524a6089c7a6766abd61e0abbe82‰Bayardo Aguilar‰unknown
bb75231f1fbc7a478e89c830e4842bd1‰Jesús Cenicero‰male
e9db59e4cc0da1a118603fe28a0e45c5‰André Blais‰male
e9db59e4cc0da1a118603fe28a0e45c5‰Carol Galais‰female
a71ded4622cffbf785da46f156937395‰Carlos Andradas‰male
8b583bcedee579c34c7d7a39cd3d32e1‰Michael Chew‰male
8b583bcedee579c34c7d7a39cd3d32e1‰Abdoulaye Djimdé‰unknown
8d9c3ff942bf6be3b9c9af21e017f596‰Corinne Dufka‰female
66009ebf55e62ca15c72f66812a10eec‰Pere Estupinyà‰male
15daf3d898683ec733604890b282eca3‰María Ramos‰female
79093bfc7c375f3e4ab70d3259b770fc‰Rogelio Flores‰male
79093bfc7c375f3e4ab70d3259b770fc‰Luciana Ramos‰female
d00e5feaac7b86820ebab248e99b4f26‰Francisco Barro‰male
d00e5feaac7b86820ebab248e99b4f26‰Dirk Inze‰male
d00e5feaac7b86820ebab248e99b4f26‰Celular de Plantas‰unknown
d00e5feaac7b86820ebab248e99b4f26‰José Luis Rambla‰male
d00e5feaac7b86820ebab248e99b4f26‰Antonio Granell‰male
c02dd5bbc87f8f7fd03c4643257548e9‰Jordi Jané‰male
9c76898acd44b7f6c2ed5ca0ffb7a6d8‰Frank-Walter Steinmeier‰unknown
93272f86e0a5f2ba00605c27a30d91cc‰Miguel del Nogal‰male
94e3e2d0dc981c3e8d5583ae8406eca5‰José Vicente Maldonado‰male
94e3e2d0dc981c3e8d5583ae8406eca5‰Rey Jorge‰unknown
94e3e2d0dc981c3e8d5583ae8406eca5‰Aemet Antártida‰unknown
3b10dd6ce2dd0752dfb206ced8b6a2ab‰Ignacio Sánchez Cuenca‰male
d22d3dd1d53e51fac3fd8eea1e189fdd‰Manuel Moñino‰male
d60a9ebe9d65c2ec9a9ade214387727d‰Natacha Aguilar‰female
6aaa9ff497e2613a55af5c7ab341723b‰Sheri Berman‰female
da8a7bfb962a6bce8873ef6990145709‰Dimas Martín Socas‰male
da8a7bfb962a6bce8873ef6990145709‰María Dolores Camalich-Massieu‰female
d538645e488299db5655b4dced3d6631‰Noam Sobel‰male
d33dca46046e07ba546d67eb857898d1‰Naeem Rashid‰male
d33dca46046e07ba546d67eb857898d1‰Lilik Abdul Hamid‰unknown
6e3fa4959b15cc19eb8984f7e065afe6‰Victor Henderson‰male
6e3fa4959b15cc19eb8984f7e065afe6‰Todd Pugh‰male
57c2dec8a369f2d51c0c4a45071f9fa7‰Ana Crespo‰female
57c2dec8a369f2d51c0c4a45071f9fa7‰Cristina Gil-Lamaignere‰female
57c2dec8a369f2d51c0c4a45071f9fa7‰Ramón y Cajal‰male
57c2dec8a369f2d51c0c4a45071f9fa7‰José Manuel Pingarrón‰male
015c561e1436c9971181632bf843836e‰Juan Romo‰male
015c561e1436c9971181632bf843836e‰M R SAHUQUILLOEspaña‰unknown
f57fe07a4dbfe9c0f9ccf582c7324fed‰Diego López Alcón‰male
f57fe07a4dbfe9c0f9ccf582c7324fed‰Vicente Fernández‰male
775a5fdaae2bf0ca3310c12c1e597140‰Jesús Julio Camarero‰male
0471c295898f9de9e09f435dc7fea0e5‰Edward Hirs‰male
f63267cc77bf3e40960e2dd03e1bbc25‰Robert Provine‰male
f63267cc77bf3e40960e2dd03e1bbc25‰Scott Weems‰male
9c2f36eb5d99eccb7c3580f0a87c3740‰Fernando Hernández Holgado‰male
07d0c61e16a2e07f6e213cf0b48721f5‰María José Carrasco‰female
975265026f4eada2b8496a778293a893‰Ana Laguna Pradas‰female
b262f045cc71fd73ca1b23c7415ef95c‰Manuel Garriga‰male
703580c1c29e2846976998cee5020d5b‰Allison McManus‰female
c0fa4ed1eddde74b7ad8ed6f20a21f08‰James Martin‰male
67e6dc743f54c8ab7eee66ec5e2a95f3‰Silvia Majó-Vázquez‰female
67e6dc743f54c8ab7eee66ec5e2a95f3‰CardenalLas investigadoras‰unknown
67e6dc743f54c8ab7eee66ec5e2a95f3‰Ana Sofía Cardenal‰female
6ad88a79ccdcab7087629803db7b18ab‰Carles RibasLas‰male
0134269068340568a6b73cbe47cbee8b‰Nerea Irigoyen‰female
0134269068340568a6b73cbe47cbee8b‰Sadie J Ryan‰female
35795b1a0970d42224b21ce443b9f9fa‰Manel Ollé‰male
f199ca2c0a1a2e58216804d0dd21d62b‰Will Smith‰male
9cbf7f5f7704d00d5e1935bf1859d2dd‰Hans G Knoll‰male
9cbf7f5f7704d00d5e1935bf1859d2dd‰Marcel Breuer‰male
9cbf7f5f7704d00d5e1935bf1859d2dd‰Eliel Saarinen‰male
9cbf7f5f7704d00d5e1935bf1859d2dd‰Isamu Noguchi‰male
9cbf7f5f7704d00d5e1935bf1859d2dd‰Eero Saarinen‰male
9cbf7f5f7704d00d5e1935bf1859d2dd‰Florence Knoll‰female
9cbf7f5f7704d00d5e1935bf1859d2dd‰Harry Bertoia‰male
9cbf7f5f7704d00d5e1935bf1859d2dd‰Mies van der Rohe‰male
a1491172099f5f9948c2d042b9e8280b‰Ching-Cheng Chang‰unknown
d521d5158106934f9e3dfe9eed71cf7b‰Mariana Mazzucato‰female
f4a45590eb9ff20c76fe142fb91f3361‰Ron Milo‰male
f4a45590eb9ff20c76fe142fb91f3361‰Shmuel Gleizer‰male
d5d4a4ea25cacd1bdfa32f7757fccc0f‰Joaquín López Benavente‰unknown
48dce82d38b0344151e8df3d7803ef3a‰Hans Olvebro‰male
ff631b0622539c32a2a4f8b43aa4b7ee‰Eduardo Sánchez‰male
b5ecf8c0bea4eb4a786b26b1957ea822‰J BARRETO‰unknown
66def7a6759103232abb3bdb2bf00d28‰Kurt Wagner‰male
fd7b02764bc11edf8dcfee93a53ca638‰Arianne Shahvisi‰female
fd7b02764bc11edf8dcfee93a53ca638‰Gail Davey‰female
fd7b02764bc11edf8dcfee93a53ca638‰Arun Kumar‰male
68e109315bd3caea315a551cb1f89b3a‰Alex Kipman‰male
9c6b023d3ebe62c81cb226a6c5f5438b‰Betzabé Lillo Orellana‰unknown
bcfa53e6442bc45c40acf439007e2602‰Javier Benayas‰male
bcaae87f2470a941f4eb04ab515a7190‰Borja Marqués‰male
53abbdb08b56962d7ebb61c3323a49c6‰Steven Pinker‰male
338f534e97dcfc37755b8ff7bf96f4db‰Silvana Côté‰female
3a8f5cbb68040ff2e1345490a9436fcb‰Larry Page‰male
3a8f5cbb68040ff2e1345490a9436fcb‰Lucinda Southworth‰female
1f0715dd13e1bacfad2c17b5ba612322‰Aleix Surià‰unknown
02661deef085d68bf2a43d01c88f8546‰Javier Martínez Méndez‰male
02661deef085d68bf2a43d01c88f8546‰Pilar Aranda‰female
02661deef085d68bf2a43d01c88f8546‰Gerardo Gómez Moreno‰unknown
02661deef085d68bf2a43d01c88f8546‰Gómez Moreno‰unknown
02661deef085d68bf2a43d01c88f8546‰Calvo Guirado‰unknown
02661deef085d68bf2a43d01c88f8546‰José Luis Calvo Guirado‰male
8bf13d7a436b3630f7b5aeb0737e92b8‰Gerard Costa‰male
a3624b06d36508146ee2badcf18112ea‰Eva Bach‰female
a3624b06d36508146ee2badcf18112ea‰Montse Jiménez‰female
bc60c9b1b199d92de3effbea5ca802f8‰Mary Beard‰female
9f2a44aff0b8b9eb1ac6780eceb1b292‰Miguel Ángel Poveda‰male
c418442b3f09845e30a1c168e50d749a‰Bella Scheffler‰female
c418442b3f09845e30a1c168e50d749a‰Hannes Meyer‰male
c418442b3f09845e30a1c168e50d749a‰Boris Demídov‰male
c418442b3f09845e30a1c168e50d749a‰Marina Sajárova‰female
c418442b3f09845e30a1c168e50d749a‰Elena Mamáeva‰female
110e3ff9fd1503a8a2794ef8b75faa96‰Pietro Cantini‰male
a8867c1b4fde47cce9d5607d1ea9bfc8‰Julia Chamorro‰female
a8867c1b4fde47cce9d5607d1ea9bfc8‰Gutmaro Gómez‰unknown
927d1e3e9754487197c727a8f079ee4f‰Margarita Sánchez Romero‰female
927d1e3e9754487197c727a8f079ee4f‰Mary Beard‰female
927d1e3e9754487197c727a8f079ee4f‰Sánchez Romero‰unknown
4d06db1c9351a66f6d4c22802590996d‰Stefano Boeri‰male
f8406935b66357c8463a727013f88ad6‰Luis Palacios‰male
f8406935b66357c8463a727013f88ad6‰Indalecio Batlles‰male
f8406935b66357c8463a727013f88ad6‰Arenas Basabe Palacios‰unknown
37561edbf87d0e39ae6388ff911d3264‰Margarita Salas‰female
37561edbf87d0e39ae6388ff911d3264‰Rita Levi Montalcini‰female
37561edbf87d0e39ae6388ff911d3264‰Severo Ochoa‰male
37561edbf87d0e39ae6388ff911d3264‰Eladio Viñuela‰male
a84efccf02cad0e6ff9559919dbd9c3b‰Sergio Tuñón‰male
a84efccf02cad0e6ff9559919dbd9c3b‰Antonio Ortega‰male
92f135af398228961caad3a9bd2b0ccc‰Hiromitsu Nakauchi‰male
92f135af398228961caad3a9bd2b0ccc‰Estrella Núñez‰female
92f135af398228961caad3a9bd2b0ccc‰Pablo Ross‰male
92f135af398228961caad3a9bd2b0ccc‰Juan Carlos Izpisúa‰male
92f135af398228961caad3a9bd2b0ccc‰Marc Güell‰male
f83922dfc95e9df813fb285df43e3474‰Maureen Cox‰female
f83922dfc95e9df813fb285df43e3474‰Tak Mak‰andy
1c12b13b4e8e47917bcede9e0c5ffa35‰Antonio Quesada‰male
1c12b13b4e8e47917bcede9e0c5ffa35‰Jerónimo López Martínez‰male
1c12b13b4e8e47917bcede9e0c5ffa35‰Eduardo Martínez‰male
1c12b13b4e8e47917bcede9e0c5ffa35‰Vaughan Williams‰male
572960cc89cd73345ca5ce48df9eab25‰Manuel Peinado Lorca‰male
2c6c7c6f80da307900aba10edd72a06e‰Renzo Piano‰male
2c6c7c6f80da307900aba10edd72a06e‰Zaha Hadid‰female
7f8cc11f82793e9c340fe2fc83d06d5b‰Alex Sandy Pentland‰male
7f8cc11f82793e9c340fe2fc83d06d5b‰Alex Pentland‰male
120444b0710491a837a3b4f7d4cef977‰Javier Fernández‰male
120444b0710491a837a3b4f7d4cef977‰Robert Cunningham‰male
120444b0710491a837a3b4f7d4cef977‰Stylianos Dritsas-‰male
120444b0710491a837a3b4f7d4cef977‰Orlando Rojas‰male
1acf4a558494f70e2e2203a5307dec05‰Diana Fernández Romero‰female
9dd824f30717a140b08a458dea56c6be‰Christopher White‰male
9dd824f30717a140b08a458dea56c6be‰Jane Shoaf Turner‰female
b44b3f357e634a977ee02d2c738bf40c‰Miguel Soler‰male
b44b3f357e634a977ee02d2c738bf40c‰Miquel Martínez‰male
b44b3f357e634a977ee02d2c738bf40c‰Álex Zea‰male
b44b3f357e634a977ee02d2c738bf40c‰Empar Barranco‰unknown
f7ed70febe0edc69f6cbb8121aa0e32e‰José F Baena‰male
f7ed70febe0edc69f6cbb8121aa0e32e‰Miguel HernándezEl catedrático‰male
f7ed70febe0edc69f6cbb8121aa0e32e‰Ríos Carratalá‰unknown
0d41728b4b794f2299001baf632e8c08‰Adam Schiff‰male
41df1034775d287d7511051904daa0fb‰Javier Sampedro‰male
41df1034775d287d7511051904daa0fb‰Luis Serrano‰male
41df1034775d287d7511051904daa0fb‰Severo Ochoa‰male
41df1034775d287d7511051904daa0fb‰María de Maeztu‰female
defedf081b11dd517eee99a58c3e93ad‰Meryl Streep‰female
2eecf155c2d03b57ec0079c60b0645c1‰Gunnar Asplund‰male
1f894f188b30063d2e6f45d7e1faeeef‰Paulo Mendes da Rocha‰male
dcf983ea550d2091d541d59a02b0f67b‰Genes Determinantes‰unknown
dcf983ea550d2091d541d59a02b0f67b‰Nuria Martí‰female
b8927300c582fedb86d7477a7ac38501‰Tim Huiskes‰male
